Drug_ID,Drug,Y,sa-score,molecular-weight,pca_1,pca_2,pca_3,pca_4,umap_1,umap_2,tsne_1,tsne_2,RA_score
Drug 3060,O=[N+]([O-])c1ccc(-c2ccc([N+](=O)[O-])cc2)cc1,1.0,1.574428,244.206,0.92999154,0.11184205,0.07502994,0.46421105,0.44538748,-0.044978857,0.2431221352753197,0.2552726882227872,0.98593754
Drug 3062,N#C[C@@H](Cl)Br,1.0,4.115115,154.394,0.9231078,0.024990663,0.084669754,0.3600607,0.65686274,-0.06751406,0.2724289481522671,0.3790445943982837,0.9773311
Drug 3065,O=[N+]([O-])c1ccc2c3c1ccc1cccc(c13)[C@@H]1O[C@H]21,1.0,3.299773,263.252,0.9050574,-0.09734453,0.21868438,0.2457463,0.15808797,0.1702267,-0.0997856902611045,0.0074824128460512,0.63048804
Drug 3067,OCCN1CC1,1.0,1.731524,87.122,0.93422794,0.3247345,-0.16435191,0.611279,0.43929982,-0.61217487,0.970165474399144,0.2604909704717749,0.9854887
Drug 3068,Nc1ccc(N)c([N+](=O)[O-])c1,1.0,2.137567,153.14100000000002,0.9492242,0.33559266,0.099493936,0.50055623,0.60017574,0.06941342,0.6265216922065916,0.1637563158328483,0.9948078
Drug 3069,FC(Cl)(Cl)Cl,0.0,2.855801,137.368,0.94950545,0.28814948,0.10074106,0.2525102,0.7524879,-0.0862295,0.2712139400656134,0.4137120441559866,0.9105157
Drug 3071,COC(=O)C(=C\CO)/C=C(C)/C=C(C)/C=C/C=C(\C)C(=O)C12OC1C(O)(CCO)NC2=O,1.0,5.081606,447.48400000000026,0.88543665,-0.022161633,0.1395888,0.32440928,0.10350752,0.2310853,-0.0999533029862455,0.0446841414987445,0.010419675
Drug 3072,c1ccc(OC[C@H]2CO2)cc1,1.0,2.03695,150.177,0.94330585,0.09885898,-0.24838048,0.77241063,0.64676857,0.34900045,0.8094987965779394,-0.2691508024727527,0.9956791
Drug 3074,CCN1CCOCC1,1.0,1.757654,115.176,0.92560107,0.27627838,-0.20534778,0.79865456,0.5869212,-0.2545761,0.8248361343127668,0.3344044811458004,0.9914665
Drug 3075,COC1=CC(=O)c2c(nc(C)c3c4c[nH]ccc-4nc23)C1=O,1.0,3.250662,293.2820000000001,0.9079656,-0.0036461204,0.10820809,0.15342702,-9.512901e-05,0.5699755,-0.079910484313154,-0.4263481424101494,0.17563516
Drug 3079,C[C@H](COc1ccccc1)N(CCCl)Cc1ccccc1,1.0,2.374349,303.833,0.9230721,-0.10747568,-0.06875281,0.55438364,0.42292464,0.47808743,0.4281044117561285,-0.5875826548233711,0.99527895
Drug 3081,FC(F)(F)CCl,0.0,2.621557,118.485,0.923916,0.34225324,0.038883626,0.24199367,0.89381313,-0.10945022,0.1819274175399291,0.5670045766889092,0.9887072
Drug 3082,Nc1ccc(-c2ccc(Cl)cc2)cc1,1.0,1.382123,203.67200000000005,0.9393029,0.13610175,0.07803163,0.3257331,0.4765277,0.16909623,0.2990930434371223,-0.0693751897243393,0.9925209
Drug 3083,CC(=O)OCc1c2ccccc2c2ccc3cccc4ccc1c2c43,1.0,2.168187,324.37900000000013,0.90728396,-0.116966695,0.1690104,0.2415513,0.11887002,0.20605588,-0.1495163262317008,0.0048090031103713,0.81311464
Drug 3084,CN(C)C(=N)N(C)C,0.0,2.983457,115.18,0.93188417,0.1202618,0.116846204,0.35558882,0.618942,-0.12810129,0.5232800679827488,0.3234387853967843,0.94702756
Drug 3085,O=c1[nH][nH]c(=O)c2cc([N+](=O)[O-])ccc12,1.0,2.380286,207.145,0.91371095,0.14080946,0.2325059,0.4009482,0.4488324,-0.03785497,0.2516507524115478,0.2681273202676545,0.9767099
Drug 3086,O=C1c2ccc3nc(-c4ccccc4)sc3c2C(=O)c2ccc3nc(-c4ccccc4)sc3c21,0.0,2.520196,474.5660000000002,0.9152653,-0.110388696,0.095070936,0.24875793,0.017588615,0.26498556,-0.2532744082182666,0.0254110595172933,0.8374778
Drug 3087,CC1(C)CC2C=C(C=O)C3(C=O)CC3(C)C2C1,1.0,4.888236,232.32299999999995,0.9188285,0.0055165812,0.08182578,0.34103,-0.322047,-0.08299601,-0.448691799741454,-0.7464749725242908,0.08656802
Drug 3091,Cc1ccccc1C(N)=O,0.0,1.386654,135.166,0.9068168,0.47314402,0.010079414,0.43360922,0.59087837,0.16237497,0.5574878769988757,0.0089567595512588,0.9985245
Drug 3092,O=C(O)c1c[n+]([O-])c2ccccc2[n+]1[O-],1.0,3.389326,206.157,0.9038048,0.28972828,0.12154398,0.2690332,0.4693625,0.04585576,0.4068417536803965,0.1853858479440032,0.955607
Drug 3093,COC(=O)C1=C(C)C(C(C)C)OC1=O,1.0,3.300568,198.218,0.9014771,0.043163866,0.062475447,0.35452792,0.3865453,-0.08878404,0.1278523588259499,0.3045028684160436,0.9222748
Drug 3094,CC(=O)CC(C)(C)O,0.0,2.593994,116.15999999999998,0.93483394,0.22127979,0.11539727,0.27522048,0.52715373,-0.1616894,0.4418045121168362,0.3757646130571938,0.98227733
Drug 3097,O=[N+]([O-])c1ccc(Sc2ccccc2)cc1,1.0,1.724602,231.276,0.94081205,0.10670264,0.048146337,0.4286095,0.49009,-0.019495845,0.3957950041205558,0.0766528316623939,0.97569805
Drug 3098,Cc1c(N)cc([N+](=O)[O-])cc1[N+](=O)[O-],1.0,2.324334,197.15,0.919428,0.24987893,0.20461598,0.59973395,0.44182205,-0.048296273,0.2260554012691245,0.2950350065584498,0.98980296
Drug 3099,C=C(Cl)C(Cl)CCl,1.0,4.455988,159.44299999999998,0.93256104,0.13390824,0.09733678,0.3443507,0.7268808,-0.06542766,0.2699902017221736,0.3987006521747737,0.94737816
Drug 3101,Cc1cc(C(=O)O)c2ncccc2c1,0.0,1.892943,187.198,0.9287957,0.2360641,0.12985562,0.2889297,0.38943028,0.0017083883,0.3812659355848998,0.2107420466045363,0.99701273
Drug 3104,Cc1cc(O)ccc1O[P@@](=O)(Oc1cc(O)ccc1C)Oc1c(C)cccc1O,0.0,3.153186,416.36600000000016,0.9112578,0.009776525,0.22308393,0.45544165,0.64779806,0.21500075,0.2563961204001905,-0.1796189845013069,0.9888666
Drug 3105,NC(=O)CBr,0.0,2.454151,137.964,0.9451607,0.26778263,0.14863981,0.2487185,0.755651,-0.13213587,0.2205498941751799,0.4909413710319934,0.9951487
Drug 3106,CC(=O)N(O)c1ccc(Sc2ccccc2)cc1,1.0,2.179925,259.33,0.9296478,0.14970157,0.088906705,0.4496324,0.4609102,0.16782892,0.4502385045770444,-0.0580042092228962,0.93080354
Drug 3108,OC[C@H]1CC[C@@H](n2cnc3c(O)ncnc32)O1,1.0,3.636651,236.231,0.9158551,0.25411332,0.07625067,0.25466916,0.13947642,-0.22226495,-0.191534148723826,0.5492236954318915,0.73978406
Drug 3109,N#CCCC(=O)/C=C/c1ccc(C(=O)O)cc1,0.0,2.239819,229.235,0.93215644,0.20076838,0.22732213,0.43907803,0.59290266,0.09132147,0.579216007766904,0.101099951962117,0.9984004
Drug 3110,Cc1cc2ccccc2c2ccc3c(c12)CCC3=O,1.0,2.190624,246.30899999999997,0.8929663,-0.1107686,0.16410264,0.2937259,0.24074554,0.20179975,-0.0605722787219682,-0.2979451614741198,0.9515686
Drug 3111,O=C(Cl)c1cccc(Cl)c1,1.0,1.742598,175.01399999999998,0.89476824,0.15621631,0.0789665,0.46173745,0.7021303,-0.038730204,0.3241656891757353,0.1244319461861157,0.99407095
Drug 3112,CC1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0.0,3.452388,318.30400000000003,0.924099,0.12477575,0.30495477,0.4490065,0.7377987,0.9920194,0.7224978007153139,-0.6260130270865502,0.9464092
Drug 3113,C=C(C)C(=O)OC(C)C,0.0,2.256238,128.17099999999996,0.9313679,0.24647468,0.01816117,0.28885794,0.46690643,-0.24855196,0.4156102401737769,0.3314286313566156,0.9863555
Drug 3115,Nc1ccc(F)cc1,1.0,1.389495,111.119,0.94923836,0.22050086,0.04043019,0.5351697,0.58273184,0.086500645,0.6432017090408503,0.1821051066212884,0.98895276
Drug 3116,CCOCCOC(C)=O,1.0,1.883241,132.159,0.9257825,0.29461414,-0.18150443,0.29599744,-0.048816204,-0.6928082,0.8199773810415655,0.0089669297051527,0.9912567
Drug 3118,Nn1c2ccccc2c2cnccc21,1.0,2.244803,183.214,0.9090578,0.2525366,0.06144761,0.09224367,0.5018765,0.054677725,0.3881544832745981,0.1696525442910656,0.96973264
Drug 3119,C1CC2(CCO1)CO2,1.0,3.366854,114.144,0.95272154,0.37417385,-0.07611278,0.60573655,0.66237926,-0.25064301,0.7957179902118513,0.3338796770182026,0.9429511
Drug 3120,Nc1nc(-c2ccccc2)cs1,1.0,1.710444,176.24399999999997,0.92467004,0.07087551,0.119046204,0.5939843,0.44189036,0.27491355,0.4879899955714054,-0.2802014143379813,0.9932801
Drug 3121,CC(Br)C(Br)CCl,1.0,4.499543,250.361,0.92127246,-0.022924997,0.053132653,0.37276635,0.60936165,-0.052827954,0.2406733106389092,0.3887635551070577,0.98871195
Drug 3122,C=CCOc1ccccc1OCC(O)CNC(C)C,0.0,2.53627,265.35299999999995,0.9208981,-0.031537957,-0.010805652,0.558796,0.49144614,0.36918318,0.7050034957748922,-0.3474088967181205,0.9918487
Drug 3123,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,0.0,2.071328,254.241,0.9115576,0.06356542,0.20075035,0.30694234,0.2403233,0.08196831,-0.0489663182381799,0.1036952875505638,0.99439573
Drug 3124,ClC(Cl)C(Cl)Cl,0.0,3.274148,167.85,0.9397897,0.22749719,0.121020354,0.2933276,0.7372,-0.058543622,0.2712029374114834,0.410914556130767,0.93231523
Drug 3125,CCCOc1ccc(N)cc1N,1.0,1.884716,166.224,0.95847356,0.30538532,0.13766144,0.4589488,0.57428765,0.118486285,0.6236588522650535,0.1612642152212192,0.9955831
Drug 3127,Nc1ccc(Cl)cc1,1.0,1.373245,127.574,0.94524384,0.18474415,0.109356575,0.45834193,0.56763744,0.09844351,0.5587774586584541,0.0392375536439046,0.9914488
Drug 3129,Cc1cc2ccccc2c2cc3c(cc12)C=CC(O)C3O,1.0,3.277765,276.335,0.89316404,-0.09699421,0.13371536,0.24669649,-0.18629825,0.45735836,-0.2307077957137056,-0.1748018804426781,0.07220186
Drug 3130,CC(=O)NO,1.0,2.209351,75.067,0.9299821,0.45202255,0.13484234,0.3220463,0.54668415,-0.3478831,0.577615040269594,0.5016705328367295,0.993486
Drug 3131,CSCCC(NC(=O)COc1cc(Cl)c(Cl)cc1Cl)C(=O)O,0.0,2.572519,386.6840000000001,0.9147274,0.113034286,0.16710575,0.37040323,-0.119505286,-0.084021986,-0.3770901514325179,0.3082320729713694,0.9860175
Drug 3133,COc1c2ccc(O)cc2nc2occc12,0.0,2.572824,215.208,0.8964951,-0.016199343,0.19115049,0.22487439,0.18773377,0.1059314,-0.0457837625826787,0.0090347657143417,0.97402984
Drug 3136,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,0.0,2.245482,391.46700000000016,0.9018915,-0.050132066,0.284446,0.70842993,0.15603971,0.35589957,0.136440387646426,-0.1653231928263067,0.9680799
Drug 3137,Nc1ccc(NOS(=O)(=O)O)cc1Cl,1.0,2.761402,238.652,0.92967397,0.2701199,0.025531426,0.5087322,0.43761587,0.14001977,0.3875973042418429,0.0050316500453755,0.98329145
Drug 3138,Cc1ccc(NO)cc1C,1.0,1.948423,137.182,0.91517437,0.36015567,-0.07103369,0.48641962,0.60995984,0.20334172,0.6683744516477672,-0.0094750448285323,0.9885689
Drug 3139,Cc1cc(C)c2ccc3ccccc3c2c1,1.0,1.615708,206.288,0.8946091,-0.07162222,0.13441008,0.35465506,0.15635037,0.18766534,-0.0986132833534732,-0.1364215573198175,0.98019195
Drug 3140,O=Nn1cnc(CC(=O)NO)c1,1.0,3.525549,170.128,0.91802686,0.40664405,0.17496908,0.40169534,0.5543884,-0.27761054,0.4749257445975817,0.4566992400815056,0.9369002
Drug 3141,N#C/C(N)=C(\N)C#N,0.0,3.692874,108.104,0.927269,0.018378377,0.16644228,0.35653305,0.60910845,-0.114248514,0.3297987633415835,0.3498483533741523,0.8617507
Drug 3142,CS(=O)(=O)OC[C@@H](O)[C@H](O)COS(C)(=O)=O,1.0,3.621049,278.30400000000003,0.9522834,0.4239876,0.10103031,0.35016716,0.65760183,-0.3076228,0.5061761572441097,0.4639424038920193,0.89266187
Drug 3144,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,0.0,3.561159,307.1,0.9308287,0.18906894,0.175347,0.20824832,0.14876854,-0.23863256,-0.0747231567934569,0.5428179155604602,0.7421129
Drug 3145,Nc1cc([N+](=O)[O-])c(N)cc1F,1.0,2.353754,171.131,0.929645,0.23922896,0.09471366,0.4778662,0.49313116,-0.00297302,0.3387735842394518,0.11052308110186,0.9839219
Drug 3146,CC(=O)Nc1ccc(C(=O)[C@@H]2O[C@H]2c2ccccc2)cc1,1.0,2.620714,281.311,0.9316769,0.1752905,0.032716326,0.49913496,0.507198,0.18911171,0.4651043789112585,-0.0311966987840548,0.86718506
Drug 3147,C1CC[C@H]2CCCC[C@@H]2C1,0.0,1.679392,138.254,0.9741491,0.173587,-0.2331143,0.56087303,0.4080342,-0.44128752,0.8904416328064776,0.0729396306904829,0.96986234
Drug 3149,Cc1c(/C=N/OCc2ccc(Cl)cc2Cl)c2cc([N+](=O)[O-])ccc2n1Cc1ccc(Cl)cc1,0.0,2.552638,502.7850000000002,0.8629643,0.00014269352,0.27353716,0.33016667,0.17994761,0.5194284,-0.320003886453911,-0.3877803848155821,0.9774874
Drug 3151,COP(=O)(OC)Oc1c(Cl)cc(C)cc1Cl,0.0,2.63983,285.063,0.9052359,0.21837398,0.1488407,0.4979853,0.45929563,0.042422056,0.3230492172020311,0.0339192758666119,0.10301789
Drug 3154,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c(N)c1[N+](=O)[O-],1.0,2.702099,242.147,0.8772168,0.16612697,0.23994762,0.5523542,0.4400195,-0.044090092,0.2254771200771959,0.2909746212479953,0.97566575
Drug 3155,O=NN(CC(=O)O)CC1(O)CCC(O)C(O)C1O,0.0,4.516336,264.234,0.9478753,0.38616532,0.111635305,0.25865442,0.20829976,-0.5822375,0.1161513714465746,0.8152168361924744,0.392742
Drug 3156,Clc1nncc2cnccc12,0.0,2.605644,165.583,0.93243504,0.17134994,0.040803686,0.3952968,0.5415634,-0.11221105,0.3891137956341448,0.201515984164456,0.98317885
Drug 3157,COC(=O)c1oc([N+](=O)[O-])c(-c2ccccc2)c1-c1ccccc1,1.0,2.322433,323.30400000000003,0.8769231,-0.1250631,0.10609205,0.6052899,0.10451639,0.24166238,0.1316795805958129,-0.1468633765069067,0.9588589
Drug 3159,CSCC(N)C(=O)O,0.0,2.957547,135.18800000000002,0.9613778,0.5867979,0.118830144,0.3385372,0.6391051,-0.4281361,0.5987051215484175,0.5703169704572362,0.9671939
Drug 3160,O=[N+]([O-])c1ccc2ccc3cccc4ccc1c2c34,1.0,2.013091,247.253,0.9154079,-0.12693529,0.19803348,0.28212082,0.17901695,0.17078805,-0.1009327589680575,0.0007423415831858,0.94972324
Drug 3161,CC(=O)[C@@H](C)O,0.0,2.613685,88.106,0.95026183,0.34171948,0.11038741,0.31410277,0.541862,-0.2765082,0.4493338305834399,0.482145629731161,0.9841096
Drug 3162,CC1CCC2(OC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C,0.0,5.24398,414.6300000000003,0.9141094,-0.1729165,0.11893477,0.24088582,-0.7128555,0.3279258,-0.6385983123651985,-0.6016095611455854,0.05270351
Drug 3164,CC(=O)c1cc2c(cc1C)C(C)(C)C(C)C2C(C)C,0.0,3.573491,258.405,0.91753745,0.06409269,0.06419751,0.35846132,0.43836653,0.21439838,0.3989158010628376,-0.2680527643071648,0.51130146
Drug 3167,C1=Cc2c3ccccc3cc3cccc1c23,1.0,2.203273,202.256,0.91231006,-0.06525406,0.12682597,0.24610282,0.30113578,0.17516589,-0.0295367542964019,-0.1505001451267821,0.9721371
Drug 3171,COc1cc(N)c(C)cc1N,0.0,2.043981,152.197,0.9513586,0.34848678,0.094517335,0.38807738,0.6071701,0.08163774,0.6373486583206384,0.1757276500748864,0.9936945
Drug 3172,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,0.0,3.868771,244.207,0.90444857,0.16046464,0.07074632,0.20079862,0.09439576,-0.29671752,-0.1610257703936228,0.5835814479539042,0.23372461
Drug 3174,COc1nncc2cnccc12,0.0,2.549105,161.164,0.93683535,0.24195883,0.022182979,0.33959356,0.51699495,-0.023218453,0.4763507141162355,0.2507860662082536,0.98147535
Drug 3175,Cn1cnc2c(N)ncnc21,1.0,2.411232,149.15699999999998,0.9325606,0.6081795,0.05845788,0.40897503,0.6913538,-0.23167968,0.7578511921149589,0.4315285289046661,0.9764714
Drug 3178,CCCc1cc2ccccc2c2ccc3c(c12)C1OC1C(O)C3O,0.0,3.731586,320.388,0.9033744,-0.032406516,0.13658606,0.34033078,0.14794219,0.1370399,-0.0953011024268971,0.0220255925206788,0.10368282
Drug 3179,O=[N+]([O-])c1ccccc1CCO,1.0,1.857809,167.16399999999996,0.8952695,0.22499257,-0.11783953,0.53573936,0.54708517,0.14961553,0.7224873055604135,0.0412302819647274,0.99257386
Drug 3180,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,0.0,2.134166,278.399,0.9286699,0.006761417,0.113339886,0.4967666,0.36383975,0.4763832,0.4153846865969044,-0.4985339519368994,0.9774359
Drug 3183,Oc1ccnc2ccccc12,0.0,1.822371,145.16099999999997,0.9573551,0.13762924,-0.05456744,0.26814586,0.6169107,0.25890267,0.723147783010595,-0.1374228032988912,0.9908654
Drug 3185,N[C@@H](CCC(=O)N[C@@H](CS/C(Cl)=C(/Cl)C(Cl)=C(Cl)Cl)C(=O)NCC(=O)O)C(=O)O,1.0,3.891373,531.6290000000002,0.9368648,0.1377177,0.17961228,0.19371021,-0.091311455,-0.0903641,-0.0235977411088633,0.3641903513819751,0.28635123
Drug 3186,CC(=O)Nc1ccc(S(N)(=O)=O)cc1,0.0,1.552603,214.246,0.96883976,0.45312932,0.028093547,0.33899543,0.49855793,0.14117563,0.4323132176374582,0.0122852981881159,0.99706787
Drug 3188,Oc1cccc2ccc3[nH]c4ccc5ccccc5c4c3c12,0.0,2.212986,283.33000000000004,0.90946954,-0.096959025,0.18922403,0.19065733,0.17851114,0.17689347,-0.2450036628829399,-0.1043611102738789,0.76036507
Drug 3189,C=C1CC[C@H](O)C/C1=C/C=C1/CCC[C@]2(C)[C@@H]1CC[C@H]2[C@H](C)CCCC(C)C,0.0,4.256083,384.6480000000002,0.91042614,-0.12905197,0.07673885,0.28534648,-0.63738215,0.29352403,-0.5707449688300527,-0.5805589918109149,0.002191197
Drug 3191,O=C(/C=C/c1ccc([N+](=O)[O-])o1)N/N=C/c1ccc([N+](=O)[O-])o1,1.0,2.870628,320.2170000000001,0.844308,0.09468132,0.2443634,0.4340101,0.39739668,-0.06241417,0.1865541900383197,0.2564538137799697,0.9935875
Drug 3192,CCCCCC(O)/C=C/C=O,0.0,3.058642,156.22499999999997,0.95633763,0.25974593,-0.21275404,0.43194842,0.43609297,-0.47264338,0.9006381159565859,0.1211475906309405,0.8841141
Drug 3193,CNc1ccc(N(CCO)CCO)cc1[N+](=O)[O-],1.0,2.421352,255.274,0.88866377,0.20706972,-0.03863743,0.3810996,0.37027693,-0.009715319,0.3453724007578042,0.1965118223529782,0.990983
Drug 3198,O=C1C(=O)c2cccc3cccc1c23,1.0,1.849753,182.178,0.8750326,-0.0076847,0.12572835,0.032824576,0.4526286,0.07851076,0.0830215082525658,0.2363707778424748,0.9605538
Drug 3199,CC(C)C(O)(C(=O)OCC1CCN2CCCC12)C(C)O,0.0,3.898208,285.384,0.9501835,0.1743721,-0.006364882,0.3073824,0.44175136,-0.23396677,0.4061286414539121,0.3694388601475066,0.7501624
Drug 3200,c1ccc2nc3ccccc3cc2c1,1.0,1.460226,179.22199999999998,0.96498716,0.08331281,-0.041012377,0.17533948,0.5848993,0.074772835,0.6478419657506197,-0.1888904580134814,0.98659986
Drug 3201,OC1c2ccccc2-c2ccc3ccccc3c2C1O,0.0,2.832623,262.308,0.92429894,0.051978692,0.048058033,0.32440078,0.18587685,0.11580396,-0.0950176042939801,0.0218484491887593,0.58176845
Drug 3202,O=C(CCCl)/N=c1\sn(C(=O)CCCl)c2ccc([N+](=O)[O-])cc12,1.0,3.398182,376.2210000000001,0.9386516,-0.124257565,0.1301339,0.32825544,0.13818109,0.29003334,-0.0461508437730201,-0.1559413129379237,0.73842233
Drug 3209,COc1ccc2[nH]c(N)nc2c1,0.0,2.038046,163.18,0.91901064,0.16197616,0.10670472,0.31740344,0.47893298,0.013806462,0.2060076897004286,0.2124914499973276,0.99376374
Drug 3210,CCC1C(c2ccc(O)cc2)=C(C)c2cc(O)ccc21,0.0,2.882019,266.34,0.9121891,-0.04565893,0.078082874,0.3442477,0.5173671,0.30306637,0.5413078137343679,-0.2194602162648632,0.91717124
Drug 3212,COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,1.0,3.980964,436.36900000000026,0.8870366,-0.03417076,0.16719925,0.18462639,0.14871967,0.031974554,-0.1164334859654553,0.0815894938159255,0.18998414
Drug 3213,CC1=C2C(=CC(C)(C)C2O)C(=O)C(C)(O)C12CC2,1.0,4.778706,248.32199999999995,0.8883387,-0.32228184,0.08243053,0.23179616,0.3019235,-0.05776292,0.0812714385827098,0.266381787839166,0.06537446
Drug 3214,NC(CCS/C(Cl)=C/Cl)C(=O)O,1.0,3.875273,230.116,0.9396143,0.34704173,0.15599775,0.2783349,0.6402719,-0.37289912,0.5284419889866382,0.5695959004596539,0.8993915
Drug 3216,[O-][n+]1c2ccc3ccccc3c2cc2c3ccccc3ccc21,0.0,2.33766,295.341,0.89886105,-0.10304101,0.15122539,0.1765648,0.20112908,0.20991778,-0.0964028495289375,-0.0153044669824813,0.69232345
Drug 3218,NCCc1c[nH]c2ccc(O)cc12,0.0,2.129979,176.21899999999997,0.92273545,0.061702326,0.034659676,0.31721312,0.56641126,0.35160136,0.6250506549288717,-0.2409468647832195,0.9968581
Drug 3219,CN1[C@H]2C[C@@H](OC(=O)[C@@H](CO)c3ccccc3)C[C@@H]1[C@@H]1O[C@@H]12,0.0,4.732596,303.358,0.9182821,0.12886608,0.1186543,0.27368182,0.32512128,0.4493972,0.332572886068091,-0.3361158572735894,0.52407736
Drug 3220,CC(C)(C)S(=O)(=O)CC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CC1CCCCC1)C(O)C(O)C1CC1,0.0,4.341481,630.8520000000002,0.8128784,-0.0287354,0.15951885,0.32221174,-0.29066277,0.112668395,-0.6071160328455862,0.0961954031059432,0.0034235676
Drug 3223,CN(C)c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,1.0,1.908382,268.316,0.95633376,-0.058974177,0.013967581,0.2238085,0.3019657,0.36780536,-0.0042250088272108,-0.3103865344533991,0.99656135
Drug 3224,O=C(O)C(=O)Nc1cccc(-c2nn[nH]n2)c1,0.0,2.154292,233.187,0.8930446,0.26634938,0.24922656,0.4382618,0.3618232,0.013638854,0.2269073792413539,0.1695326221219587,0.9942041
Drug 3225,O=c1c2c(O)cccc2oc2c3c(cc(O)c12)OC1OCCC31,0.0,3.679892,312.27700000000004,0.88396573,0.002625294,0.19887735,0.36412343,0.17198241,0.09031749,-0.1029083635039378,0.055813156439888,0.03309779
Drug 3226,COc1ccccc1NC(=O)c1csc([N+](=O)[O-])c1,1.0,2.026812,278.289,0.90582514,-0.054481804,-0.01630716,0.4574475,0.17197394,0.14464557,0.0780088607315235,-0.009438056854328,0.9696698
Drug 3227,C1=Cc2c3ccc4ccccc4c3cc3cccc1c23,1.0,2.249673,252.316,0.9039932,-0.10344903,0.15114625,0.20891677,0.19038105,0.1632781,-0.0917857065781203,-0.2186128255683808,0.9369498
Drug 3228,O=C(O)c1ccc([N+](=O)[O-])o1,1.0,2.250007,157.081,0.90711695,0.23037843,0.1928376,0.33118007,0.39592993,-0.064950466,0.1611513041645874,0.2766612610540845,0.99183464
Drug 3229,c1ccc([C@H]2CO2)cc1,1.0,2.083679,120.15099999999995,0.97810376,0.24912527,-0.28038236,0.58649087,0.6851771,0.339015,0.8200550661083891,-0.1797448536416526,0.9697444
Drug 3230,CN(C)CCCNc1c2ccccc2nc2ccccc12,1.0,1.904099,279.38700000000006,0.92523915,-0.06330013,0.041053407,0.18508853,0.23610699,0.6006615,0.2041814859341262,-0.6885933419254024,0.9838628
Drug 3232,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2ccccc2)c([N+](=O)[O-])c1,1.0,2.152355,289.20300000000003,0.90249974,-0.022091515,0.2177262,0.49583954,0.4345132,-0.04632896,0.2270924770636267,0.2866783482005378,0.9562131
Drug 3233,[O-][n+]1cccc2ccccc21,0.0,2.281302,145.16099999999997,0.9510097,0.296857,-0.0964383,0.31469443,0.65738773,0.021774888,0.7236129065509052,0.2192357902108086,0.9876508
Drug 3234,C1=Cc2c3ccccc3cc3cc4ccccc4c1c23,1.0,2.324897,252.316,0.89963055,-0.10183182,0.17183647,0.22001,0.17591083,0.1512636,-0.1044670132922876,-0.0761852015437397,0.90918076
Drug 3235,FC(F)(Cl)C(F)(F)Cl,0.0,2.764958,170.92000000000002,0.9200767,0.2763759,0.07587578,0.1309938,0.9110768,-0.109197795,0.1822766189896353,0.5564676491700198,0.7526694
Drug 3236,CC(C)(O)C1Cc2cc3ccc(=O)oc3cc2O1,1.0,3.173055,246.262,0.91204387,-0.01665949,0.16991422,0.37386647,0.17371356,0.15205574,-0.0988163181047471,0.0400268884680969,0.9812672
Drug 3237,O=[N+]([O-])c1ccc2nscc2c1,1.0,2.668164,180.188,0.91503423,0.05779254,0.1390562,0.42033574,0.43958485,-0.050069153,0.2160964422348983,0.2684816323163483,0.9740267
Drug 3238,CCCCCCCCCCCC(=O)N(CCO)CCO,0.0,2.079454,287.444,0.9391213,-0.14403366,-0.20268878,0.37077254,-0.50841385,-0.10467297,0.1890597049402422,-0.8942889317695097,0.9954022
Drug 3239,Fc1cc(F)c2ncccc2c1,1.0,1.94954,165.142,0.9273806,0.08173531,0.019128338,0.4189875,0.57173336,0.27015364,0.7040993834239926,-0.2000924364988449,0.9925063
Drug 3241,CCNc1cccc(O)c1,1.0,1.75988,137.18199999999996,0.95772886,0.3336936,-0.05020559,0.45783758,0.75579166,0.24130046,0.640649124733056,-0.1406770177397296,0.9943294
Drug 3242,Cc1cc2c(c3ccc4ccccc4c13)CC[C@H]2C,1.0,2.687428,246.35299999999995,0.89737594,-0.07116029,0.113728315,0.40836573,0.07330203,0.3039403,-0.0524631520867509,-0.1567383293920423,0.96197957
Drug 3243,COc1cccc2c1OC1(C)OOC21C,1.0,3.92199,208.213,0.9337976,0.16274142,0.12843718,0.44490635,0.53905153,0.21062517,0.4798564935349618,-0.0457135193420276,0.16448109
Drug 3244,CN(C)CCCNc1c2ccccc2nc2c([N+](=O)[O-])cccc12,1.0,2.23101,324.38400000000007,0.93331504,-0.062490687,0.0043097436,0.10045105,0.22312605,0.6041212,0.0518859994548181,-0.6868570449647862,0.9603897
Drug 3247,Oc1ccc2ccccc2n1,0.0,1.920458,145.16099999999997,0.958862,0.16438258,-0.033516034,0.27106848,0.60372186,0.24607956,0.7229087974019444,-0.1340994913155097,0.98322165
